﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Secció;Població;Cens;Participació 14:00;Participació 18:00;Participació 20:00;Abstenció;Vots nuls;Vots en blanc;Vots a candidatures;Vots vàlids
8;Barcelona;2;Catalunya Central;14;Berguedà;08057;Castell de l'Areny;1;1;;61;29;37;47;14;0;2;45;47
25;Lleida;5;Alt Pirineu i territori d'Aran;25;Pallars Jussà;25904;Castell de Mur;1;1;;164;71;117;140;24;3;0;137;137
8;Barcelona;8;Penedès;3;Alt Penedès;08058;Castellet i la Gornal;1;1;;1810;657;916;1157;653;13;19;1125;1144
17;Girona;3;Girona;19;Garrotxa;17046;Castellfollit de la Roca;1;1;;719;324;454;543;176;16;21;506;527
8;Barcelona;2;Catalunya Central;7;Bages;08059;Castellfollit del Boix;1;1;;347;124;197;276;71;4;11;261;272
8;Barcelona;2;Catalunya Central;6;Anoia;08060;Castellfollit de Riubregós;1;1;;137;67;102;122;15;6;0;116;116
8;Barcelona;2;Catalunya Central;7;Bages;08061;Castellgalí;1;1;;1607;607;865;1102;505;12;15;1075;1090
8;Barcelona;2;Catalunya Central;7;Bages;08062;Castellnou de Bages;1;1;;1005;413;601;758;247;1;10;747;757
25;Lleida;4;Lleida;27;Pla d'Urgell;25068;Castellnou de Seana;1;1;;525;233;342;402;123;6;11;385;396
17;Girona;3;Girona;2;Alt Empordà;17047;Castelló d'Empúries;1;1;;1395;500;693;842;553;6;5;831;836
17;Girona;3;Girona;2;Alt Empordà;17047;Castelló d'Empúries;1;2;;1258;535;726;877;381;6;15;856;871
17;Girona;3;Girona;2;Alt Empordà;17047;Castelló d'Empúries;1;3;;1636;457;628;766;870;6;11;749;760
17;Girona;3;Girona;2;Alt Empordà;17047;Castelló d'Empúries;1;4;;1310;313;452;612;698;3;3;606;609
25;Lleida;4;Lleida;23;Noguera;25069;Castelló de Farfanya;1;1;;426;189;290;363;63;4;1;358;359
8;Barcelona;8;Penedès;6;Anoia;08063;Castellolí;1;1;;473;201;313;383;90;9;36;338;374
17;Girona;3;Girona;10;Baix Empordà;17048;Castell-Platja d'Aro;1;1;;1326;483;710;882;444;3;5;874;879
17;Girona;3;Girona;10;Baix Empordà;17048;Castell-Platja d'Aro;1;2;;1964;561;793;991;973;9;15;967;982
17;Girona;3;Girona;10;Baix Empordà;17048;Castell-Platja d'Aro;1;3;;1777;648;895;1103;674;8;14;1081;1095
17;Girona;3;Girona;10;Baix Empordà;17048;Castell-Platja d'Aro;1;4;;859;245;327;439;420;1;4;434;438
17;Girona;3;Girona;10;Baix Empordà;17048;Castell-Platja d'Aro;1;5;;963;319;443;553;410;5;4;544;548
25;Lleida;4;Lleida;38;Urgell;25070;Castellserà;1;1;;814;389;512;643;171;12;17;614;631
8;Barcelona;1;Barcelona;42;Moianès;08064;Castellterçol;1;1;;1929;686;1021;1288;641;66;77;1145;1222
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43042;Castellvell del Camp;1;1;;808;366;482;612;196;12;11;589;600
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43042;Castellvell del Camp;1;2;;1407;554;749;979;428;0;17;962;979
8;Barcelona;8;Penedès;3;Alt Penedès;08065;Castellví de la Marca;1;1;;1182;444;725;899;283;21;33;845;878
8;Barcelona;1;Barcelona;11;Baix Llobregat;08066;Castellví de Rosanes;1;1;;1473;531;790;1031;442;6;14;1011;1025
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43043;Catllar, el;1;1;;1922;741;977;1296;626;10;19;1267;1286
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43043;Catllar, el;1;2;;1415;518;677;896;519;5;5;886;891
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25071;Cava;1;1;;44;16;22;36;8;0;0;36;36
17;Girona;3;Girona;34;Selva;17189;Cellera de Ter, la;1;1;;785;355;523;616;169;45;36;535;571
17;Girona;3;Girona;34;Selva;17189;Cellera de Ter, la;1;2;;696;295;434;551;145;32;22;497;519
17;Girona;3;Girona;20;Gironès;17049;Celrà;1;1;;1275;548;826;1028;247;4;11;1013;1024
17;Girona;3;Girona;20;Gironès;17049;Celrà;1;2;;1433;559;842;1034;399;10;15;1009;1024
17;Girona;3;Girona;20;Gironès;17049;Celrà;1;3;;672;258;375;471;201;0;9;462;471
8;Barcelona;2;Catalunya Central;24;Osona;08067;Centelles;1;1;;1298;522;737;917;381;11;21;885;906
8;Barcelona;2;Catalunya Central;24;Osona;08067;Centelles;1;2;;1050;400;595;732;318;5;17;710;727
8;Barcelona;2;Catalunya Central;24;Osona;08067;Centelles;1;3;;1422;573;820;997;425;13;24;960;984
8;Barcelona;2;Catalunya Central;24;Osona;08067;Centelles;1;4;;1971;746;1090;1361;610;8;38;1315;1353
8;Barcelona;2;Catalunya Central;14;Berguedà;08268;Cercs;1;1;;436;155;266;325;111;7;7;311;318
8;Barcelona;2;Catalunya Central;14;Berguedà;08268;Cercs;1;2;;541;227;312;384;157;8;17;359;376
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;1;;1856;628;887;1141;715;3;10;1128;1138
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;10;;1620;545;783;1054;566;5;13;1036;1049
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;11;;1445;362;522;647;798;2;1;644;645
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;12;;1847;688;973;1223;624;5;8;1210;1218
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;13;;860;228;437;586;274;4;0;582;582
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;14;;1568;523;809;1065;503;1;3;1061;1064
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;15;;1536;623;802;992;544;7;0;985;985
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;16;;1243;496;676;823;420;2;4;817;821
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;17;;1513;542;691;935;578;2;4;929;933
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;18;;1263;487;663;874;389;0;6;868;874
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;19;;1662;650;863;1112;550;4;16;1092;1108
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;2;;1624;580;835;1081;543;10;7;1064;1071
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;20;;993;333;518;686;307;1;16;669;685
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;27;;1290;481;605;729;561;7;0;722;722
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;28;;1363;481;734;964;399;0;6;958;964
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;29;;1572;549;798;1079;493;5;10;1064;1074
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;3;;1219;472;630;805;414;2;5;798;803
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;30;;1914;707;1052;1369;545;4;9;1356;1365
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;31;;842;355;485;607;235;0;7;600;607
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;32;;630;243;367;469;161;0;1;468;469
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;33;;1077;434;675;728;349;4;4;720;724
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;34;;1474;480;742;949;525;3;3;943;946
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;35;;1700;512;835;1115;585;4;12;1099;1111
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;36;;1143;397;606;786;357;0;2;784;786
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;37;;950;280;401;586;364;1;4;581;585
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;38;;855;271;432;579;276;1;5;573;578
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;39;;782;278;409;521;261;1;5;515;520
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;4;;1212;431;581;713;499;3;3;707;710
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;40;;1124;410;597;837;287;2;10;825;835
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;5;;790;298;391;498;292;5;3;490;493
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;6;;1371;454;658;917;454;5;4;908;912
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;7;;626;261;353;440;186;3;2;435;437
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;8;;1256;469;646;820;436;4;5;811;816
8;Barcelona;1;Barcelona;40;Vallès Occidental;08266;Cerdanyola del Vallès;1;9;;1326;528;725;923;403;5;5;913;918
8;Barcelona;1;Barcelona;11;Baix Llobregat;08068;Cervelló;1;1;;1959;771;1067;1355;604;7;18;1330;1348
8;Barcelona;1;Barcelona;11;Baix Llobregat;08068;Cervelló;1;2;;1623;510;766;995;628;10;3;982;985
8;Barcelona;1;Barcelona;11;Baix Llobregat;08068;Cervelló;1;3;;834;310;421;550;284;2;5;543;548
8;Barcelona;1;Barcelona;11;Baix Llobregat;08068;Cervelló;1;4;;1913;665;938;1222;691;3;12;1207;1219
8;Barcelona;1;Barcelona;11;Baix Llobregat;08068;Cervelló;1;5;;612;211;285;374;238;4;1;369;370
25;Lleida;4;Lleida;32;Segarra;25072;Cervera;1;1;;807;298;412;495;312;7;5;483;488
25;Lleida;4;Lleida;32;Segarra;25072;Cervera;2;1;;1066;405;589;753;313;13;12;728;740
25;Lleida;4;Lleida;32;Segarra;25072;Cervera;2;2;;1360;442;645;832;528;6;15;811;826
25;Lleida;4;Lleida;32;Segarra;25072;Cervera;2;3;;897;326;463;633;264;9;13;611;624
25;Lleida;4;Lleida;32;Segarra;25072;Cervera;3;1;;1791;633;915;1161;630;13;30;1118;1148
25;Lleida;4;Lleida;18;Garrigues;25073;Cervià de les Garrigues;1;1;;549;205;279;364;185;8;46;310;356
17;Girona;3;Girona;20;Gironès;17050;Cervià de Ter;1;1;;688;334;485;591;97;11;22;558;580
17;Girona;3;Girona;2;Alt Empordà;17051;Cistella;1;1;;220;85;138;161;59;9;20;132;152
25;Lleida;4;Lleida;38;Urgell;25074;Ciutadilla;1;1;;179;81;124;158;21;9;6;143;149
25;Lleida;2;Catalunya Central;35;Solsonès;25075;Clariana de Cardener;1;1;;132;66;88;121;11;0;0;121;121
25;Lleida;4;Lleida;18;Garrigues;25076;Cogul, el;1;1;;134;50;76;93;41;5;2;86;88
17;Girona;3;Girona;2;Alt Empordà;17054;Colera;1;1;;373;145;194;243;130;11;38;194;232
8;Barcelona;1;Barcelona;11;Baix Llobregat;08069;Collbató;1;1;;1878;715;1039;1328;550;19;25;1284;1309
8;Barcelona;1;Barcelona;11;Baix Llobregat;08069;Collbató;1;3;;1428;515;735;905;523;7;13;885;898
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43045;Colldejou;1;1;;146;87;113;130;16;2;1;127;128
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25077;Coll de Nargó;1;1;;439;178;265;343;96;1;2;340;342
8;Barcelona;2;Catalunya Central;42;Moianès;08070;Collsuspina;1;1;;268;134;207;240;28;2;12;226;238
17;Girona;3;Girona;10;Baix Empordà;17055;Colomers;1;1;;147;74;98;119;28;8;5;106;111
25;Lleida;2;Catalunya Central;35;Solsonès;25163;Coma i la Pedra, la;1;1;;236;98;148;183;53;6;4;173;177
25;Lleida;5;Alt Pirineu i territori d'Aran;25;Pallars Jussà;25161;Conca de Dalt;1;1;;351;103;148;225;126;17;61;147;208
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43046;Conesa;1;1;;91;52;65;76;15;4;12;60;72
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43047;Constantí;1;1;;1437;539;742;919;518;5;5;909;914
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43047;Constantí;1;2;;906;244;331;435;471;2;0;433;433
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43047;Constantí;2;1;;1916;702;965;1197;719;18;12;1167;1179
8;Barcelona;8;Penedès;6;Anoia;08071;Copons;1;1;;240;119;173;206;34;1;3;202;205
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43048;Corbera d'Ebre;1;1;;781;387;528;635;146;19;10;606;616
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;1;;980;258;392;520;460;4;6;510;516
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;10;;1118;354;495;645;473;2;8;635;643
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;11;;911;282;482;542;369;4;10;528;538
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;2;;1891;638;907;1182;709;9;18;1155;1173
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;3;;1122;365;506;651;471;2;8;641;649
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;4;;695;248;364;450;245;6;3;441;444
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;5;;797;243;346;464;333;2;6;456;462
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;6;;994;247;375;513;481;2;3;508;511
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;7;;837;282;403;492;345;0;6;486;492
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;8;;865;306;446;548;317;2;10;536;546
8;Barcelona;1;Barcelona;11;Baix Llobregat;08072;Corbera de Llobregat;1;9;;603;165;269;330;273;4;10;316;326
25;Lleida;4;Lleida;33;Segrià;25078;Corbins;1;1;;1005;385;612;760;245;20;32;708;740
17;Girona;3;Girona;10;Baix Empordà;17057;Corçà;1;1;;994;426;624;788;206;1;25;762;787
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;1;;1816;631;937;1157;659;1;9;1147;1156
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;10;;1078;384;537;691;387;4;3;684;687
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;11;;817;318;421;515;302;0;2;513;515
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;12;;754;234;421;423;331;0;1;422;423
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;13;;1062;476;534;675;387;1;3;671;674
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;14;;994;329;510;676;318;0;6;670;676
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;2;;1352;554;754;940;412;0;4;936;940
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;3;;1088;385;544;683;405;4;3;676;679
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;4;;1615;504;808;1039;576;1;23;1015;1038
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;5;;893;323;429;550;343;1;1;548;549
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;6;;626;194;299;401;225;0;0;401;401
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;7;;1541;550;812;1094;447;2;4;1088;1092
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;8;;1412;436;653;891;521;2;1;888;889
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;1;9;;776;294;400;507;269;3;1;503;504
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;2;1;;1353;374;592;829;524;3;5;821;826
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;2;2;;1989;573;928;1267;722;1;5;1261;1266
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;2;3;;1203;393;589;779;424;2;3;774;777
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;1;;999;354;511;627;372;2;2;623;625
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;10;;1503;458;736;969;534;1;4;964;968
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;2;;692;219;330;395;297;0;1;394;395
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;3;;696;229;332;430;266;0;0;430;430
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;4;;1592;508;824;1122;470;0;9;1113;1122
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;5;;1332;435;642;844;488;3;10;831;841
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;6;;699;262;352;471;228;1;3;467;470
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;7;;985;309;443;602;383;0;3;599;602
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;8;;1079;319;505;664;415;1;2;661;663
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;3;9;;718;214;309;392;326;3;2;387;389
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;1;;1002;368;489;668;334;3;3;662;665
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;10;;809;271;383;498;311;4;0;494;494
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;11;;827;291;380;497;330;1;3;493;496
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;12;;1022;343;465;616;406;1;3;612;615
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;13;;1253;427;629;792;461;2;5;785;790
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;14;;833;288;392;530;303;2;0;528;528
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;15;;838;273;376;484;354;7;0;477;477
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;16;;930;300;428;569;361;2;4;563;567
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;17;;901;346;439;545;356;1;0;544;544
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;18;;621;223;293;395;226;0;3;392;395
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;19;;645;223;313;381;264;0;0;381;381
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;2;;536;202;277;365;171;2;2;361;363
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;3;;1166;411;574;763;403;0;2;761;763
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;4;;767;245;370;459;308;1;0;458;458
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;5;;612;247;345;428;184;0;1;427;428
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;6;;938;361;466;598;340;1;3;594;597
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;7;;797;262;374;466;331;2;2;462;464
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;8;;1132;388;522;678;454;0;1;677;678
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;4;9;;663;231;307;409;254;1;1;407;408
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;1;;567;188;237;294;273;1;2;291;293
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;10;;771;247;331;428;343;0;5;423;428
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;2;;1073;259;364;460;613;4;0;456;456
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;3;;663;187;252;309;354;1;1;307;308
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;5;;590;196;253;318;272;1;2;315;317
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;6;;743;249;319;408;335;0;0;408;408
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;7;;723;195;270;357;366;1;4;352;356
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;8;;654;188;255;291;363;4;0;287;287
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;5;9;;713;167;383;493;220;2;1;490;491
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;1;;1524;459;564;753;771;4;4;745;749
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;10;;937;282;378;463;474;0;1;462;463
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;13;;535;151;218;274;261;5;0;269;269
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;14;;605;183;280;330;275;0;1;329;330
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;15;;897;316;431;591;306;0;1;590;591
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;4;;973;329;425;539;434;2;2;535;537
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;5;;964;334;433;519;445;1;2;516;518
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;7;;668;232;346;414;254;3;3;408;411
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;8;;924;295;398;509;415;4;7;498;505
8;Barcelona;1;Barcelona;11;Baix Llobregat;08073;Cornellà de Llobregat;6;9;;1478;524;717;899;579;0;5;894;899
17;Girona;3;Girona;28;Pla de l'Estany;17056;Cornellà del Terri;1;1;;1800;735;1107;1381;419;18;37;1326;1363
43;Tarragona;6;Camp de Tarragona;29;Priorat;43049;Cornudella de Montsant;1;1;;745;354;507;591;154;23;19;549;568
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43050;Creixell;1;1;;1363;510;702;875;488;12;11;852;863
43;Tarragona;6;Camp de Tarragona;36;Tarragonès;43050;Creixell;1;2;;1310;429;552;689;621;6;12;671;683
17;Girona;3;Girona;28;Pla de l'Estany;17058;Crespià;1;1;;176;89;121;146;30;1;5;140;145
17;Girona;3;Girona;10;Baix Empordà;17901;Cruïlles, Monells i Sant Sadurní;1;1;;1004;360;543;685;319;13;46;626;672
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;1;;698;249;345;420;278;1;1;418;419
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;10;;709;278;335;415;294;1;3;411;414
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;2;;1212;409;599;748;464;1;1;746;747
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;3;;1265;458;673;822;443;5;7;810;817
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;4;;1798;641;776;1075;723;2;4;1069;1073
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;5;;1478;480;782;884;594;2;7;875;882
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;6;;1497;508;694;864;633;2;5;857;862
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;7;;1033;345;457;535;498;4;2;529;531
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;8;;842;198;311;400;442;4;4;392;396
8;Barcelona;8;Penedès;17;Garraf;08074;Cubelles;1;9;;666;263;323;380;286;5;2;373;375
25;Lleida;4;Lleida;23;Noguera;25079;Cubells;1;1;;285;131;191;244;41;10;8;226;234
43;Tarragona;8;Penedès;12;Baix Penedès;43051;Cunit;1;1;;1915;671;931;1143;772;10;9;1124;1133
43;Tarragona;8;Penedès;12;Baix Penedès;43051;Cunit;1;2;;1884;641;898;723;1161;8;8;707;715
43;Tarragona;8;Penedès;12;Baix Penedès;43051;Cunit;1;3;;1796;656;874;1046;750;9;7;1030;1037
43;Tarragona;8;Penedès;12;Baix Penedès;43051;Cunit;1;4;;1587;486;677;842;745;5;14;823;837
43;Tarragona;8;Penedès;12;Baix Penedès;43051;Cunit;1;5;;2058;669;928;1170;888;8;6;1156;1162
17;Girona;3;Girona;2;Alt Empordà;17060;Darnius;1;1;;413;187;266;310;103;3;10;297;307
17;Girona;5;Alt Pirineu i territori d'Aran;15;Cerdanya;17061;Das;1;1;;188;75;125;168;20;0;0;168;168
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;1;;1606;627;901;1131;475;5;13;1113;1126
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;2;;1842;794;1099;1356;486;6;16;1334;1350
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;3;;978;440;571;718;260;2;10;706;716
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;4;;1450;616;811;1068;382;5;7;1056;1063
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;5;;1313;530;743;965;348;7;13;945;958
43;Tarragona;7;Terres de l'Ebre;9;Baix Ebre;43901;Deltebre;1;6;;1649;703;985;1234;415;15;6;1213;1219
8;Barcelona;1;Barcelona;21;Maresme;08075;Dosrius;1;1;;1153;486;652;796;357;7;12;777;789
8;Barcelona;1;Barcelona;21;Maresme;08075;Dosrius;1;2;;2011;702;1077;1289;722;6;10;1273;1283
8;Barcelona;1;Barcelona;21;Maresme;08075;Dosrius;1;3;;940;331;508;650;290;1;6;643;649
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43053;Duesaigües;1;1;;189;82;134;168;21;7;1;160;161
17;Girona;3;Girona;2;Alt Empordà;17062;Escala, l';1;1;;808;317;460;535;273;1;9;525;534
